Repository,Branches,NbBranches,CommitId,Message,Author,DateTime,Date,HourOfDay,Merge,BugFix,SATD,NbModifiedFiles,ModifiedFiles,NbModifiedProdSourceFiles,NbModifiedTestSourceFiles,NbModifications,NbInsertions,NbDeletions
nltk,{'develop'},1,ead5c789d369a39e5dc4422c5d93766e174c28df,"Merge pull request #1863 from e5pecial/fix_texttiling_bug

issue 1861: Add int cast in clip",Steven Bird,2017-10-23 06:28:27+09:18,2017-10-23,6,True,True,False,2,,0,0,11,5,6
nltk,{'develop'},1,c23375e820b9739f4a85035429d4cb2bc04bd389,"Merge pull request #1869 from mattjdelia/develop

Typo in classify/scikitlearn docstring",Steven Bird,2017-10-23 06:29:03+09:18,2017-10-23,6,True,False,False,1,,0,0,2,1,1
nltk,{'develop'},1,0c7e43f0bd43ed8f028a13053a6a3edf1749e10d,"Merge pull request #1868 from zuik/patch-1

Typo in tokenizer docstring",Steven Bird,2017-10-23 06:29:30+09:18,2017-10-23,6,True,False,False,1,,0,0,2,1,1
nltk,{'develop'},1,5e73d7718239fd7a7211cafaa2ba9f3b5ffa93be,Merge branch 'develop' into issue_1839,alvations,2017-10-23 09:02:39+08:00,2017-10-23,9,True,False,False,9,,0,0,37,16,21
nltk,{'develop'},1,dd7b082ad2e2175c0c14c4f1877bec3505ee5b86,Merge branch 'develop' into fix_span_tokenize_treebank,alvations,2017-10-23 09:03:50+08:00,2017-10-23,9,True,True,False,8,,0,0,31,15,16
nltk,{'develop'},1,793098ef44dfc8af9f13fbce3ede28a70632fed3,Fixed some parameter documentation mistakes and improved readability in bleu_score.py,MohamedAlFahim,2017-10-22 21:17:50-07:00,2017-10-22,21,False,True,False,2,"api.py
bleu_score.py",2,0,82,45,37
nltk,{'develop'},1,333c7f1a0182cdfc3135333de1ddd23a7411832a,Use nltk.downloader as a script to download test datasets,jacksonllee,2017-10-23 09:33:02-05:00,2017-10-23,9,False,False,False,1,CONTRIBUTING.md,0,0,2,1,1
nltk,{'develop'},1,c3a7c52d549d57d004bc9c6206e8484f9c288276,"Remove recommendation for installing nltk in dev mode

nltk doesn't necessarily have to be installed for tests
to run, so long as one is at the repo root directory
and the `nltk/` directory is available as a local
relative-path package.",jacksonllee,2017-10-23 09:34:17-05:00,2017-10-23,9,False,False,False,1,CONTRIBUTING.md,0,0,2,0,2
nltk,{'develop'},1,318b94cf1eef2b7f83850aaf39583c0513c8eabd,Issue #1859: Add method definition for abstract method max in RandomProbDist and MutableProbDist,Pavan Joshi,2017-10-25 02:16:00-04:00,2017-10-25,2,False,False,False,2,"AUTHORS.md
probability.py",1,0,14,12,2
nltk,{'develop'},1,03f65dd2204aa31caa007e7b6521a7f73f828607,"Merge pull request #1870 from MohamedAlFahim/develop

Fixed some parameter documentation mistakes and improved readability",Steven Bird,2017-10-30 09:35:57+09:18,2017-10-30,9,True,True,False,2,,0,0,82,45,37
nltk,{'develop'},1,e328ce2e53ecb31dad537451e3094375d4efe0a4,"Merge pull request #1873 from PavanGJ/hotfix/TypeError-in-HiddenMarkovModelTrainer

Issue #1859: TypeError in HiddenMarkovModelTrainer train_unsupervised",Steven Bird,2017-11-02 09:23:49+09:18,2017-11-02,9,True,True,False,2,,0,0,14,12,2
nltk,{'develop'},1,79596d592bd8e7cc11ee9f631124338a5a040f01,"Merge pull request #1848 from jacksonllee/docs-for-local-dev-env

Add docs for local development environment set-up",Steven Bird,2017-11-05 07:15:38+09:18,2017-11-05,7,True,False,False,1,,0,0,32,27,5
nltk,{'develop'},1,60b4fac8137b60a2a021522cf7c256bd1a087ea5,Fixed parentheses in MASI distance,Aliia,2017-11-07 18:19:42+01:00,2017-11-07,18,False,True,False,2,"distance.py
metrics.doctest",1,0,6,3,3
nltk,{'develop'},1,109a29d579a50d717134db76d23997b221825368,Removed unnecessary cast typing,Aliia,2017-11-08 17:49:48+01:00,2017-11-08,17,False,False,False,1,distance.py,1,0,2,1,1
nltk,{'develop'},1,d0ba399d7bc0c9ad9462933b98c763fa3ba9dab9,"Merge pull request #1881 from aliiae/feature/fix-masi-distance

Fixed parentheses in MASI distance",Steven Bird,2017-11-09 15:27:48+09:18,2017-11-09,15,True,True,False,2,,0,0,6,3,3
nltk,{'develop'},1,1e7b3b2515cfb90375c105b572f5033b71632f9a,"treat Irish (ga) the same as French and Italian

matches current moses tokeniser",Jim Regan,2017-11-12 18:15:46+00:00,2017-11-12,18,False,False,False,1,moses.py,1,0,2,1,1
nltk,{'develop'},1,52784b2ceb9c25e209e16eb10625da4570718aa2,"Merge pull request #1882 from jimregan/patch-1

treat Irish (ga) the same as French and Italian",Steven Bird,2017-11-17 11:06:35+09:18,2017-11-17,11,True,False,False,1,,0,0,2,1,1
nltk,{'develop'},1,c818bb534f691d216b5a8fdda0f7cd8515a4951b,add unit tests where we don't ignore stopwords,LBenzahia,2017-11-17 14:32:42+01:00,2017-11-17,14,False,False,False,1,test_stem.py,0,1,13,13,0
nltk,{'develop'},1,979778514e3e5835561e539fe0b75d23dcd603e2,"Avoid mention of source and target language in AlignedSent

This keeps AlignedSent general. Also, IBM models use mots as the source
and words as the target, contradicting the documentation of AlignedSent.

Additionally, fix wrong alignment used in the __init__ doctest so that
the order of alignment is (words_index, mots_index)

Credit to DavidNemeskey for identifying this long-standing discrepancy.

Fixes #1888",hoontw,2017-11-21 01:02:36-05:00,2017-11-21,1,False,True,False,1,api.py,1,0,15,9,6
nltk,{'develop'},1,1c81812951aedd6007ef52edb859f2564cfd7503,"Change word alignment format in examples to be consistent with rest of NLTK

* Use zero-based numbering
* Express each alignment in the order (words_index, mots_index)",hoontw,2017-11-21 01:04:47-05:00,2017-11-21,1,False,False,False,1,ibm1.py,1,0,17,10,7
nltk,{'develop'},1,beb5e2ac6f8cb57bdffd758417bab219cb0e6e78,Make source and target language explicit,hoontw,2017-11-22 20:02:02-05:00,2017-11-22,20,False,False,False,1,api.py,1,0,4,2,2
nltk,{'develop'},1,5c722c7f1320d3504b0d78154870c27bd3fb8ffc,"Merge pull request #1896 from hoontw/fix-translate-doc-errors

Fix documentation errors in translate module",Steven Bird,2017-11-24 00:03:58+11:00,2017-11-24,0,True,True,False,2,,0,0,32,19,13
nltk,{'develop'},1,46032715a2c0ba6ed7803aed3d07b8a4c3b62f07,Merge remote-tracking branch 'upstream/develop' into hotfix/bug-in-bleu-score,Björn Mattsson,2017-11-24 11:26:16+00:00,2017-11-24,11,True,True,False,17,,0,0,197,120,77
nltk,{'develop'},1,586f60386ef06fdb661e0ffcb14515e45f0dc3d9,"Merge pull request #1844 from bamattsson/hotfix/bug-in-bleu-score

Hotfix/bug in bleu score",Steven Bird,2017-11-26 12:35:56+11:00,2017-11-26,12,True,True,False,3,,0,0,115,67,48
nltk,{'develop'},1,fe8175dabe04ed0898dfbf15f4eb3aadfe6a2da3,Merge branch 'develop' into issue_1839,Steven Bird,2017-11-26 12:37:02+11:00,2017-11-26,12,True,False,False,10,,0,0,271,168,103
nltk,{'develop'},1,c9e7620fe56bdf41f586fd4ee194c357bf8de5c7,Merge branch 'develop' into issue_1839,Steven Bird,2017-11-26 12:42:56+11:00,2017-11-26,12,True,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,b2d622e449a5606282b2d139beca7c7dd83e5ea7,"Merge pull request #1843 from artiemq/issue_1839

Deprecating the old Stanford Parser",Steven Bird,2017-11-26 12:43:24+11:00,2017-11-26,12,True,False,False,6,,0,0,1558,1064,494
nltk,{'develop'},1,c734d88d33d16620d200d6e47d005c4efd981616,Added doctest for collections to test pickling a Trie,Ethan.Hill,2017-11-27 00:01:57-05:00,2017-11-27,0,False,False,False,1,collections.doctest,0,0,20,20,0
nltk,{'develop'},1,77d50d214973561f0223e7336da6b30b96223b52,"Similar to the fix for ConditionalFreqDists made for #393, made Trie a plain dictionary and defined __missing__",Ethan.Hill,2017-11-27 00:09:16-05:00,2017-11-27,0,False,True,False,1,collections.py,1,0,67,10,57
nltk,{'develop'},1,612dbd64718c32c8d5b2193f5726520ae425354f,"Realized that the original issue was about pickling MWETokenizer, so there is now a doctest for that scenario. Also, since Tries are now just dicts, we don't need the as_dict() method anymore, so references to it in MWETokenizer tests were removed.",Ethan.Hill,2017-11-27 00:31:51-05:00,2017-11-27,0,False,False,False,2,"tokenize.doctest
mwe.py",1,0,17,16,1
nltk,{'develop'},1,cce5eb7c2c822129926e95f7397664c1c4bd7efa,Added name to AUTHORS.md,Ethan.Hill,2017-11-27 00:42:37-05:00,2017-11-27,0,False,False,False,1,AUTHORS.md,0,0,1,1,0
nltk,{'develop'},1,23775d015f3d09efc4f65febefcfd9ee5f18bdf9,removed unused import of defaultdict and reference to defaultdict in docs for Trie,Ethan.Hill,2017-11-27 01:12:27-05:00,2017-11-27,1,False,False,False,1,collections.py,1,0,4,2,2
nltk,{'develop'},1,fc34096307be9aed9d525c01143d647d8f929f2b,"Make align functions public to be consistent with other functions

Fixes #1886",hoontw,2017-11-27 01:46:37-05:00,2017-11-27,1,False,True,False,2,"ibm1.py
ibm2.py",2,0,16,8,8
nltk,{'develop'},1,185960220b40b865f782c1d456cbae6dafabc6ed,turns out that removing the defaultdict import from collections is not as innocuous as I thought...,Ethan.Hill,2017-11-27 09:03:15-05:00,2017-11-27,9,False,False,False,1,collections.py,1,0,2,1,1
nltk,{'develop'},1,c961074dc506e5abc6e6e85d7c63f51311fd622d,"Casting list and dict into sorted for doctests

Sorted the frames_by_lemmas example

Use ellipsis",alvations,2017-11-28 10:30:02+08:00,2017-11-28,10,False,False,False,2,"framenet.py
framenet.doctest",1,0,31,16,15
nltk,{'develop'},1,700442cb1958a96e58b5663490b19be98516fafd,Added the __lt__ function,alvations,2017-11-28 10:50:54+08:00,2017-11-28,10,False,False,False,1,framenet.py,1,0,4,4,0
nltk,{'develop'},1,9c2c826ad6a44593afba5d33aebc11a8508c8bd0,"Use output sorted output by ID

Sorted outputs for doctest

Sorted output for doctest

Fix typo in doctest

Added PrettyList import

Cast sorted AttrDict into PrettyList for doctest

Cast AttrDict into PrettyList for doctest",alvations,2017-11-28 10:51:43+08:00,2017-11-28,10,False,True,False,2,"framenet.py
framenet.doctest",1,0,15,8,7
nltk,{'develop'},1,2398bbae371b5ca8fce01cdd3e2eada99dea82d7,"Merge pull request #1899 from hoontw/public-align

Make align functions public to be consistent with other functions",Steven Bird,2017-11-28 23:22:41+11:00,2017-11-28,23,True,False,False,2,,0,0,16,8,8
nltk,{'develop'},1,80d49d4477714b72f421f7af73488ad7973e24cf,sync with upstream and develop,Yibin Lin,2017-11-29 11:14:17-08:00,2017-11-29,11,True,False,False,22,,0,0,1872,1253,619
nltk,{'develop'},1,d4014751c760514953619458dc790f0072afeba7,sync with origin,Yibin Lin,2017-11-29 11:19:21-08:00,2017-11-29,11,True,False,False,0,,0,0,0,0,0
nltk,{'develop'},1,4b21300999e11ba6f91952c05a936ccec0673e2e,revert changes and revise as alvations suggested,Yibin Lin,2017-11-29 11:55:48-08:00,2017-11-29,11,False,False,False,1,treebank.py,1,0,68,38,30
nltk,{'develop'},1,33012d53fd2016bc941e1b7c699f212619f89874,look for data in sys.prefix/share/nltk_data too,Dougal J. Sutherland,2017-11-30 18:07:05+00:00,2017-11-30,18,False,True,False,1,data.py,1,0,2,2,0
nltk,{'develop'},1,23f2e4988e2357247fbccf9400630aadf8ded99f,"Merge pull request #1904 from dougalsutherland/patch-1

look for data in sys.prefix/share/nltk_data too",Steven Bird,2017-12-03 08:38:13+11:00,2017-12-03,8,True,True,False,1,,0,0,2,2,0
nltk,{'develop'},1,65d69dd8a7f17d404fb8fae3f13eb635c2a3a6a2,Adds unicode support via __future__,Ian Schweer,2017-12-03 12:40:11-08:00,2017-12-03,12,False,False,False,1,named_entity.py,1,0,2,1,1
nltk,{'develop'},1,9cc8b73bf59a2c02bb046f0cd0ff27dd68ec497a,Removed list casting before sorted,alvations,2017-12-04 11:18:24+08:00,2017-12-04,11,False,False,False,1,framenet.py,1,0,2,1,1
nltk,{'develop'},1,e1edc138ae4ab61d23253591d7921f299b7106f1,"Specific key to sort in doctest

Instead of specifying a key for `__lt__()`, specifying a key to sort on would be better.",alvations,2017-12-04 12:21:34+08:00,2017-12-04,12,False,False,False,1,framenet.py,1,0,15,6,9
nltk,{'develop'},1,f321f0c4632cd8a78c0aa124924038cf5c07f262,Sort AttrDict with specified key,alvations,2017-12-04 12:26:24+08:00,2017-12-04,12,False,False,False,1,framenet.doctest,0,0,9,5,4
nltk,{'develop'},1,53723eddbefa7b2db4564b75c2844d2f76a1691b,"adding better documentation for HMM training

Adding basic examples for both parameters in the `train` method.

fixes #1277",Andy Craze,2017-12-04 21:19:19-08:00,2017-12-04,21,False,True,False,1,hmm.py,1,0,2,2,0
nltk,{'develop'},1,6c692da268bd4e587068e86f4c3116c8767bf265,"Merge pull request #1907 from accraze/patch-1

Adding better documentation for HMM training",Steven Bird,2017-12-05 18:06:35+11:00,2017-12-05,18,True,False,False,1,,0,0,2,2,0
nltk,{'develop'},1,029627208af66ed06a1f9fe7f9d5541c9d756e0c,"Merge pull request #1902 from nltk/alvations-sorting-framenet

Framenet: Casting list and dict into sorted for doctests",Steven Bird,2017-12-05 18:07:16+11:00,2017-12-05,18,True,False,False,2,,0,0,46,25,21
nltk,{'develop'},1,58fdc6f24de16f5c383e3423669c754e994fe05b,"Use _concordance_tuple_list in print_concordance

Instead of duplicating the concordance function, make the` print_concordance()` function use the `_concordance_tuple_list()`",alvations,2017-12-06 15:50:10+08:00,2017-12-06,15,False,False,False,1,text.py,1,0,82,43,39
nltk,{'develop'},1,b3eccb1eb2aee7b8cfc4eb5e84d2e687f89f60f8,Update text.py,hannah,2017-12-07 13:13:38-05:00,2017-12-07,13,False,False,False,1,text.py,1,0,2,1,1
nltk,{'develop'},1,59e28706639a925c6186ded0bf6f894c32fdea7d,Update text.py,hannah,2017-12-07 13:15:26-05:00,2017-12-07,13,False,False,False,1,text.py,1,0,2,1,1
nltk,{'develop'},1,368fd611e30237a3b849149fae8298f1ace31a33,"Merge pull request #1 from alvations/patch-1

Use _concordance_tuple_list in print_concordance",hannah,2017-12-07 13:18:11-05:00,2017-12-07,13,True,False,False,1,,0,0,82,43,39
nltk,{'develop'},1,b19024d0a088c713c8dd5f31611b501af1c99caa,"Revert ""Use _concordance_tuple_list in print_concordance""",hannah,2017-12-07 13:25:57-05:00,2017-12-07,13,False,False,False,1,text.py,1,0,82,39,43
nltk,{'develop'},1,221d1bb8f83c192331218a6cfc006cd5b58b8c03,"Merge pull request #2 from story645/revert-1-patch-1

Revert ""Use _concordance_tuple_list in print_concordance""",hannah,2017-12-07 13:26:38-05:00,2017-12-07,13,True,False,False,1,,0,0,82,39,43
nltk,{'develop'},1,7a93547da73362dcfd1ddab159c06e94b922e6dd,Emulate the original Text.concordance as much as possible,alvations,2017-12-08 09:35:41+08:00,2017-12-08,9,False,False,False,1,text.py,1,0,82,40,42
nltk,{'develop'},1,8c646d01b120b8b81c2f63cf271fefebb4851820,Update doctest to fit new Text.concordance,alvations,2017-12-08 09:47:08+08:00,2017-12-08,9,False,False,False,1,concordance.doctest,0,0,6,3,3
nltk,{'develop'},1,5776a2912fbd17a5178455e8747a6b568017e4b8,Update text.py,alvations,2017-12-08 09:47:25+08:00,2017-12-08,9,False,False,False,1,text.py,1,0,8,5,3
nltk,{'develop'},1,3715efbcb44d28e3c1e6a6d812b59e9a8f46724d,Updated unittest for the new Text.concordance(),alvations,2017-12-08 09:51:49+08:00,2017-12-08,9,False,False,False,1,test_concordance.py,0,1,16,7,9
nltk,{'develop'},1,52725b44f6dda2002084d3372df9462bb24e773e,The updated ConcordanceLine.query doesn't need the space pad,alvations,2017-12-08 10:05:14+08:00,2017-12-08,10,False,False,False,1,test_concordance.py,0,1,8,4,4
nltk,{'develop'},1,672c7caf018162cc6a0b816473390f0d572ae90b,"Merge pull request #79 from nltk/develop

Syncing with bleeding edge",alvations,2017-12-08 10:17:23+08:00,2017-12-08,10,True,False,False,93,,0,0,6299,5351,948
nltk,{'develop'},1,7995475ccc92409e22308420f704856b7dec7348,Output doesn't have `...`,alvations,2017-12-08 11:37:39+08:00,2017-12-08,11,False,False,False,1,concordance.doctest,0,0,1,0,1
nltk,{'develop'},1,7fbc7e784393b78d4dac65f74c623d7b6a7b036e,"Merge pull request #1906 from IanSchweer/unicode_support_in_named_entities

Adds unicode support via __future__",Steven Bird,2017-12-08 14:03:39+10:18,2017-12-08,14,True,False,False,1,,0,0,2,1,1
nltk,{'develop'},1,93e1a6f0421516402cc59c3c27d7bdd3f7d25919,"Merge pull request #1864 from yibinlin/fix_span_tokenize_treebank

Fix TreebankWordTokenizer.span_tokenize() Exceptions for Corner-case Input",Steven Bird,2017-12-08 14:05:33+10:18,2017-12-08,14,True,True,False,2,,0,0,27,23,4
nltk,{'develop'},1,bb5ae34229d5a8cf34e877d473de4f7a5b452003,Only returns the no. of lines requested,alvations,2017-12-08 11:51:01+08:00,2017-12-08,11,False,False,False,1,text.py,1,0,2,1,1
nltk,{'develop'},1,524615308ad1799ef998e21ec82176ceb3fe2b69,Added new _most_informative_features attribute,alvations,2017-12-08 13:59:54+08:00,2017-12-08,13,False,False,False,1,maxent.py,1,0,22,18,4
nltk,{'develop'},1,1a4dfa9b4c7cddd24f6d5e04d8695ced2d2336ba,Added _most_informative_features attribute,alvations,2017-12-08 14:03:13+08:00,2017-12-08,14,False,False,False,1,naivebayes.py,1,0,49,26,23
nltk,{'develop'},1,5cdb1472a61bce066d2422f803acd7dbe1702cfb,Added missing re import,alvations,2017-12-08 14:04:12+08:00,2017-12-08,14,False,False,False,1,maxent.py,1,0,1,1,0
nltk,{'develop'},1,ee4f80b1143c2d83b2d2d1ca3b2eafc2deec2337,Fix missing colon,alvations,2017-12-08 14:09:29+08:00,2017-12-08,14,False,True,False,1,maxent.py,1,0,2,1,1
nltk,{'develop'},1,b4ea14f0aa7c73d21730295aad08cbeeb8298c5c,"Merge pull request #1911 from nltk/alvations-patch-1742

Added new _most_informative_features attribute",Steven Bird,2017-12-11 12:10:45+09:18,2017-12-11,12,True,False,False,2,,0,0,70,44,26
nltk,{'develop'},1,489d3074eef94f2816f4d0d7596af7f0f59dd670,"Merge pull request #1898 from hill1303/add-pickle-support-mwe-trie

Fixed pickle bug for MWETokenizer #1761",Steven Bird,2017-12-11 12:24:25+09:18,2017-12-11,12,True,True,False,5,,0,0,107,48,59
nltk,{'develop'},1,81332a6f44b53c63f8a910358809a317c1410842,There's no need to check for empty list.,alvations,2017-12-12 06:49:11+08:00,2017-12-12,6,False,False,False,1,text.py,1,0,31,15,16
nltk,{'develop'},1,e4a34050a34068236c4d819aad66f14e2d02f9fc,handle case where text collection is empty; resolves #1909,Steven Bird,2017-12-13 12:02:28+09:18,2017-12-13,12,False,True,False,1,text.py,1,0,3,2,1
nltk,{'develop'},1,c05f3237efb8416f847e3cf44f6959c70d85e6ba,Added a save_concordance and revert interface of Text.concordance,alvations,2017-12-13 11:08:45+08:00,2017-12-13,11,False,False,False,1,text.py,1,0,106,65,41
nltk,{'develop'},1,0b64a8eb63181c88858e96ba8cf769f25d96edc8,Use new save_concordance() function,alvations,2017-12-13 11:41:01+08:00,2017-12-13,11,False,False,False,1,concordance.doctest,0,0,5,3,2
nltk,{'develop'},1,5fa55a9e05c4f3cda20ca5f7d05687365c978186,Use the new save_concordance() function,alvations,2017-12-13 11:42:35+08:00,2017-12-13,11,False,False,False,1,test_concordance.py,0,1,6,3,3
nltk,{'develop'},1,b9f3d1df4fff73f1802e5ca18d646d1d3133473e,Return on the necessary lines,alvations,2017-12-13 12:16:57+08:00,2017-12-13,12,False,False,False,1,text.py,1,0,2,1,1
nltk,{'develop'},1,8490d9d8ef58482d4c3d17826b4b5224e421714e,add testing for Python 3.6,Steven Bird,2017-12-13 13:43:59+09:18,2017-12-13,13,False,False,False,1,tox.ini,0,0,21,18,3
nltk,{'develop'},1,c77b3aace6ca07198fac1f107ce6efc2403e43dc,Make sure ellipsis in doctest is working,alvations,2017-12-13 12:59:57+08:00,2017-12-13,12,False,False,False,1,concordance.doctest,0,0,9,8,1
nltk,{'develop'},1,bdf32a97ef8df9cb451d32440c7919c2a80c5022,Access the ConcordanceLine.line to get the printable line,alvations,2017-12-13 13:24:00+08:00,2017-12-13,13,False,False,False,1,concordance.doctest,0,0,2,1,1
nltk,{'develop'},1,c24d851348790d761d320dc14999316af66055a4,"Added mechanism to check that no new points are added

- Fixing #1829
- Also removed unused import.",alvations,2017-12-13 13:51:58+08:00,2017-12-13,13,False,True,False,1,gdfa.py,1,0,18,11,7
nltk,{'develop'},1,206abe85dbcb35fb1477446aedf154154a97cf21,no_new_points should be reset for each iteration,alvations,2017-12-13 13:56:18+08:00,2017-12-13,13,False,False,False,1,gdfa.py,1,0,2,1,1
nltk,{'develop'},1,48a2c581daaa5ccd2a1366a383d3c61d34713fad,Sort the expected output,alvations,2017-12-13 14:55:03+08:00,2017-12-13,14,False,False,False,1,gdfa.py,1,0,4,2,2
nltk,{'develop'},1,f34bc4c6f95fb7efdf106f0dc0e463492975dddb,Added unittest for GDFA fix,alvations,2017-12-13 15:48:19+08:00,2017-12-13,15,False,True,False,1,test_gdfa.py,0,1,55,55,0
nltk,{'develop'},1,d31e520a6d6c55b87892a1f11f804ae0e5af4514,Use assertListEqual,alvations,2017-12-13 16:06:50+08:00,2017-12-13,16,False,False,False,1,test_gdfa.py,0,1,2,1,1
nltk,{'develop'},1,86898c71a05c247e3d692c0fcb5c2992cc0a7be7,The outputs shouldn't be chopped prematurely,alvations,2017-12-13 16:51:00+08:00,2017-12-13,16,False,False,False,1,test_gdfa.py,0,1,10,6,4
nltk,{'develop'},1,2f9f8e92db4aab5772d261aef33f6563811df4b9,"Split CoNLL lines at single tabs

CoNLL should be separated by a single tab.
Some CoNLL files (like the Hamburg Dependency Treebank) are treating words like ""New York"" as a single form with a space!
The CoNLLReader couldn't read those files.

References:
HDT: https://corpora.uni-hamburg.de/hzsk/de/islandora/object/treebank:hdt",Björn Ebbinghaus,2017-12-13 17:32:02+01:00,2017-12-13,17,False,False,False,1,conll.py,1,0,2,1,1
nltk,{'develop'},1,7328040f9e9c5814133bcb28700b14eeac2508b5,"update moses, regexp, simple, and stanford to PEP 8.",wardbradt,2017-12-13 14:30:17-05:00,2017-12-13,14,False,False,False,5,"moses.py
punkt.py
regexp.py
simple.py
stanford.py",5,0,530,271,259
nltk,{'develop'},1,e8403ac3b32a01d226e69882265ce1ad94cf6d39,updated treebank to PEP 8,wardbradt,2017-12-13 14:32:54-05:00,2017-12-13,14,False,False,False,1,treebank.py,1,0,40,20,20
nltk,{'develop'},1,8cfec918c97272b12a22daccd51a8fcdc0ea264a,updated nltk/test/* and nltk/tokenize/util.py and nltk/tokenize/sexpr.py to PEP 8,wardbradt,2017-12-13 14:41:06-05:00,2017-12-13,14,False,False,False,19,"all.py
childes_fixt.py
classify_fixt.py
compat_fixt.py
discourse_fixt.py
doctest_nose_plugin.py
gensim_fixt.py
gluesemantics_malt_fixt.py
inference_fixt.py
nonmonotonic_fixt.py
probability_fixt.py
runtests.py
test_aline.py
test_chunk.py
test_classify.py
test_collocations.py
wordnet_fixt.py
sexpr.py
util.py",13,6,208,123,85
nltk,{'develop'},1,862a1a453dd4b5be6ddca5607b876704b72e65d1,"updated grammar.py, featstruct.py, twitter/common.py, and twitter/util.py to PEP 8",wardbradt,2017-12-13 14:43:04-05:00,2017-12-13,14,False,False,False,4,"featstruct.py
grammar.py
common.py
util.py",4,0,565,357,208
nltk,{'develop'},1,4e6592c001d8996b3fd8bd4e5f69c0d2929a1aed,Change to Text.concordance_list,alvations,2017-12-14 08:29:42+08:00,2017-12-14,8,False,False,False,1,text.py,1,0,2,1,1
nltk,{'develop'},1,eaa5f9da416823ba2f8efc2a5fc058b327e25f24,Change name to concordance_list,alvations,2017-12-14 08:30:36+08:00,2017-12-14,8,False,False,False,1,test_concordance.py,0,1,6,3,3
nltk,{'develop'},1,69a4820a704b76703f2b3821f4d18f9860f9f665,Change name to concordance_list,alvations,2017-12-14 08:31:04+08:00,2017-12-14,8,False,False,False,1,concordance.doctest,0,0,2,1,1
nltk,{'develop'},1,7e83998135a1931c01af743592487dae26100cb0,"Merge pull request #1916 from wardbradt/update-punkt-pep-8

Update many files to PEP8",Steven Bird,2017-12-15 14:04:47+09:18,2017-12-15,14,True,False,False,29,,0,0,1343,771,572
nltk,{'develop'},1,6f4f6d2b681318edadbbafd366646bbe941bbbd2,"Merge pull request #1914 from nltk/alvations-patch-gdfa

Fixing GDFA: Check that no new points are added",Steven Bird,2017-12-15 14:05:39+09:18,2017-12-15,14,True,True,False,2,,0,0,79,70,9
nltk,{'develop'},1,7063341c9212a00d83ec5162880db3f841d7bbb6,fix the ordering of derivationally_related_forms() of WordNet,ymfa,2017-12-17 13:17:14+00:00,2017-12-17,13,False,True,False,1,wordnet.py,1,0,8,4,4
nltk,{'develop'},1,e0b882177421498a1a49e42d4b83c51bfa451f3d,"Merge pull request #1910 from alvations/patch-3

New concordance_list() function for Text",Steven Bird,2017-12-18 16:22:19+09:18,2017-12-18,16,True,False,False,4,,0,0,269,236,33
nltk,{'develop'},1,162b28d66eb783e1ae8505617ff9da720bb38899,Updated code according to #1840,alvations,2017-12-22 10:31:52+08:00,2017-12-22,10,False,False,False,1,nist_score.py,1,0,45,29,16
nltk,{'develop'},1,efa6206c2e7fc3c67a126ad6f0be1951a1c9dd9d,Use hypothesis length as N,alvations,2017-12-22 10:34:59+08:00,2017-12-22,10,False,False,False,1,nist_score.py,1,0,2,1,1
nltk,{'develop'},1,a34d9162f056fb723732dbbf70350c7271b5089d,Make `fromstring` easy to inherit,Ilia Kurenkov,2017-12-26 12:04:57+01:00,2017-12-26,12,False,False,False,1,grammar.py,1,0,14,7,7
nltk,{'develop'},1,6743dfb28e4c863e76f172df641502b3ed746d53,update doctests for new stopwords and wordnet data,Steven Bird,2017-12-27 11:43:23+09:18,2017-12-27,11,False,False,False,2,"corpus.doctest
wordnet.doctest",0,0,7,4,3
nltk,{'develop'},1,6cda3041603be73a57b56358048062e5b9b8fc34,"Merge pull request #1924 from Copper-Head/extensible-grammars

Make `CFG.fromstring` easy to inherit",Steven Bird,2017-12-27 11:45:28+09:18,2017-12-27,11,True,False,False,1,,0,0,14,7,7
nltk,{'develop'},1,70464f9e250c28f8c66d68e745e5563d6af0fb79,"Merge pull request #1918 from ymfa/develop

fix the ordering of derivationally_related_forms() of WordNet",Steven Bird,2017-12-27 16:46:05+09:18,2017-12-27,16,True,True,False,1,,0,0,8,4,4
nltk,{'develop'},1,a2a6a5c9a47f4714d0c82464640a26cdc79d4a81,patching regex in #1926,alvas,2017-12-27 16:07:35+08:00,2017-12-27,16,False,False,False,1,nist.py,1,0,7,6,1
nltk,{'develop'},1,776382c58efd77cc0e1e1762688b71f3522b8534,"symbol_regex concerns the international_tokenize(), changed doctest respectively",alvas,2017-12-27 16:13:16+08:00,2017-12-27,16,False,False,False,1,nist.py,1,0,5,3,2
nltk,{'develop'},1,041853b81bd47b8299760d812271eef123cd35c1,"normal symbol, e.g. fullstop should be split too",alvas,2017-12-27 16:16:18+08:00,2017-12-27,16,False,False,False,1,nist.py,1,0,2,1,1
nltk,{'develop'},1,2dff5f101a989cd04eba026643f9b9fc04efdd24,"Merge pull request #1927 from nltk/patch-nist-tokenizer

Patching regex in #1926",Steven Bird,2017-12-28 20:44:27+09:18,2017-12-28,20,True,False,False,1,,0,0,8,7,1
nltk,{'develop'},1,b29b155d9a69f495c698b227928f5c07204e75bd,Fix usage of deprecated method in sentiwordnet.py,Mark Amery,2018-01-07 16:36:25+00:00,2018-01-07,16,False,True,False,1,sentiwordnet.py,1,0,4,2,2
